Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Type of renewable technology,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99037,Residual/unallocated ODA: Latin America and the Caribbean,G,SOLAR,CON_USD_M,0,0.05,0,0,0,0,34.99,0,6.56,0,0.17,0,23.79,0,2.87,0,76.27,2.94,14.77,0.47,0.26,0,12.33
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99037,Residual/unallocated ODA: Latin America and the Caribbean,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0.03,0,5.35,0,23.79,0,0,0,0,0,14.77,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,ALL,CON_USD_M,0,0,0,0,0.08,0,0,0.34,0,4.21,9.17,0.52,0,0.2,0.73,0,7.41,1.92,6.57,2.21,9.99,11.28,26.71
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0.34,0,4.2,0,0,0,0,0,0,0,0,5.51,0,9.85,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,MULTIPLE,CON_USD_M,0,0,0,0,0.06,0,0,0,0,0,9.17,0.52,0,0.2,0.54,0,7.41,1.92,1.07,2.21,0.14,11.28,26.7
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,SOLAR,CON_USD_M,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99050,Residual/unallocated ODA: Northern America and Europe,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,ALL,CON_USD_M,0,0,0.06,0.05,0.03,0,0,0,0.03,0.45,0.86,0,1.5,1.75,0,2.19,0.24,8.97,0.39,24.13,0.14,0.23,3.73
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.56,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0.13
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,MULTIPLE,CON_USD_M,0,0,0.06,0.05,0.03,0,0,0,0.03,0.45,0.86,0,1.5,1.75,0,2.18,0.24,5.91,0.39,21.34,0.14,0.03,0.01
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,1.64,0,0.2,3.56
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99038,Residual/unallocated ODA: Oceania excl. Aus. and N. Zealand,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.16,0,0,0.02
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,ALL,CON_USD_M,11.43,46.1,0.4,0.15,3.35,2.1,53.72,11.96,64.23,98.18,26.49,106.76,17.38,64.64,239.59,165.27,917.77,391.2,269.49,812.84,526.09,1896.3,936.31
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,BIOENERGY,CON_USD_M,0,2.85,0,0,3.35,1.07,0,1.49,43.35,31.34,0.08,14.58,0.39,0.03,1.39,0.06,0,0,0,0,0,19.73,1.7
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,GEOTHERMAL,CON_USD_M,0,0,0.24,0,0,0,0.08,0,0,3.63,0,28.71,6.94,1.4,1.95,1.85,5.03,13.42,0,0,0.33,19.61,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,HYDROPOWER,CON_USD_M,0,0,0,0.06,0,0,52.65,1.14,0,0.07,0.07,0,5.07,0,26.38,0.25,33.32,1.87,16.53,1.08,0,199.57,79.64
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,MULTIPLE,CON_USD_M,11.43,0.87,0.17,0.09,0,0.83,0.23,9.32,20.84,62.15,25.41,58.23,2.79,61.53,207.34,140.22,534.34,346.6,163.19,574.18,368.68,1260.72,718.64
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,SOLAR,CON_USD_M,0,42.38,0,0,0,0.13,0.75,0,0.04,0.99,0.93,5.24,2.19,1.67,2.54,22.89,345.02,29.31,86.19,176.11,157.08,366.37,136.32
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99039,Residual/unallocated ODA: Sub-Saharan Africa,G,WIND,CON_USD_M,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.07,0,3.58,61.47,0,30.31,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,ALL,CON_USD_M,21.16,18.8,7.59,1.61,12.31,5.07,3.45,2.63,89.98,213.14,922.86,330.46,173.97,208.32,131.99,232.53,1113.31,727.75,520.71,656.55,588.44,557.81,1634.56
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,1.9,1.46,0.59,1.03,0.99,1.39,3.01,2.26,0.79,0.07,0,1.41,0,0,0,0,19.47
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,GEOTHERMAL,CON_USD_M,0,0,2.27,0,4.59,0,0,0,0.59,0,0,1.2,0,0,0,22.83,34.25,0.1,0.69,3.12,1.12,2.29,3.84
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,HYDROPOWER,CON_USD_M,0.65,1.82,1.28,0.75,3.04,0,0,0,7.36,0.74,10.64,0.77,0.56,0.26,0,0.03,0.03,0.11,3.43,4.08,31.68,94.31,3.44
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,MULTIPLE,CON_USD_M,16.79,16.58,0,0.7,1,5.06,0.34,1.16,65.37,211.36,911.23,322,115.94,204.33,130.14,170.1,447.55,723.59,428.21,561.61,543.43,397.24,1541.94
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,SOLAR,CON_USD_M,3.48,0.03,4.04,0.16,1.61,0.02,0,0,14,0,0,5.1,54.41,1.48,1.02,39.5,630.09,2.55,88.38,76.24,8.38,63.98,65.73
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99049,"Residual/unallocated ODA: Unspecified, developing countries",G,WIND,CON_USD_M,0.24,0.37,0,0,2.06,0,1.21,0,2.07,0,0,0,0.04,0,0.04,0,1.38,0,0,11.5,3.82,0,0.13
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,ALL,CON_USD_M,0,0.4,0.03,0,0,0.04,0.03,6.21,0.9,2.89,7.94,1.71,0.79,7.66,257.91,41.16,12.3,22.65,15.43,31.94,0,8.23,10.63
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,MULTIPLE,CON_USD_M,0,0,0.03,0,0,0,0,6.18,0.85,0.07,5.58,0,0.79,7.66,5.28,40.6,0.67,22.32,15.33,31.94,0,5.94,0.21
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,SOLAR,CON_USD_M,0,0.4,0,0,0,0.04,0.03,0.02,0.04,2.83,2.36,1.71,0,0,252.63,0.57,11.63,0.33,0.11,0,0,2.29,10.42
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",99040,Residual/unallocated ODA: Western Asia and Northern Africa,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,ALL,CON_USD_M,0.17,0,0,0,0,8.84,0.58,22.79,29.38,25.74,2.33,7.13,0.77,105.61,53.12,0,45.83,88.95,17.4,1.73,309.12,88.34,29.03
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,28.14,13.93,0,0,0.03,0,0,0,0,0.66,0.92,1.19,13.59,0.1,0.02
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0.56,0.46,1.22,4.34,2.22,3.39,0.55,105.55,39.9,0,28.32,5.85,0,0,278.87,1.06,19.2
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,MULTIPLE,CON_USD_M,0,0,0,0,0,8.84,0,22.33,0,1.28,0.08,3.53,0.19,0.04,0.03,0,5.5,55.95,2.97,0.44,0.7,1.87,9.82
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,SOLAR,CON_USD_M,0.17,0,0,0,0,0,0.02,0,0.02,6.2,0.03,0.21,0,0.01,13.2,0,12.01,26.49,13.46,0.11,15.95,85.31,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",646,Rwanda,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,ALL,CON_USD_M,0,0,0,0.19,0,0,0,0,0.14,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",654,Saint Helena,G,WIND,CON_USD_M,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,ALL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0.01,0,10.68,0,0,0,6.83,0.63
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,10.67,0,0,0,3.83,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.63
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",662,Saint Lucia,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,ALL,CON_USD_M,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.01,0.03,0,34.7,3.39,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,34.68,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",670,Saint Vincent and the Grenadines,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",882,Samoa,G,ALL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0.23,0,0,5.14,35.9,0.01,0,2.24,0,0,0,0.02,0.03
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",882,Samoa,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",882,Samoa,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",882,Samoa,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",882,Samoa,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",882,Samoa,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,11.8,0.01,0,0,0,0,0,0.02,0.03
